,Index,Date,neg,neu,pos,compound
36010,PM,2021-02-04,0.0,1.0,0.0,0.0
36011,PM,2021-02-04,0.0,0.569,0.431,0.6486
36012,PM,2021-02-04,0.0,0.929,0.071,0.3818
36013,PM,2021-02-03,0.0,1.0,0.0,0.0
36014,PM,2021-02-02,0.0,1.0,0.0,0.0
36015,PM,2021-02-02,0.0,1.0,0.0,0.0
36016,PM,2021-02-01,0.0,1.0,0.0,0.0
36017,PM,2021-02-01,0.0,1.0,0.0,0.0
36018,PM,2021-02-01,0.0,0.804,0.196,0.296
36019,PM,2021-01-29,0.0,0.821,0.179,0.34
36020,PM,2021-01-29,0.0,1.0,0.0,0.0
36021,PM,2021-01-29,0.0,0.522,0.478,0.6705
36022,PM,2021-01-28,0.0,1.0,0.0,0.0
36023,PM,2021-01-28,0.0,1.0,0.0,0.0
36024,PM,2021-01-27,0.0,0.86,0.14,0.3818
36025,PM,2021-01-26,0.0,1.0,0.0,0.0
36026,PM,2021-01-25,0.0,1.0,0.0,0.0
36027,PM,2021-01-21,0.0,0.784,0.216,0.296
36028,PM,2021-01-19,0.0,0.857,0.143,0.6124
36029,PM,2021-01-17,0.0,0.676,0.324,0.34
36030,PM,2021-01-12,0.0,0.674,0.326,0.4404
36031,PM,2021-01-12,0.0,1.0,0.0,0.0
36032,PM,2021-01-11,0.103,0.897,0.0,-0.3182
36033,PM,2021-01-08,0.0,0.833,0.167,0.25
36034,PM,2021-01-08,0.196,0.804,0.0,-0.296
36035,PM,2021-01-05,0.163,0.68,0.156,-0.0258
36036,PM,2020-12-30,0.0,1.0,0.0,0.0
36037,PM,2020-12-28,0.0,0.776,0.224,0.3818
36038,PM,2020-12-21,0.0,1.0,0.0,0.0
36039,PM,2020-12-17,0.0,0.543,0.457,0.7096
36040,PM,2020-12-11,0.0,1.0,0.0,0.0
36041,PM,2020-12-11,0.121,0.645,0.234,0.34
36042,PM,2020-12-11,0.478,0.522,0.0,-0.7506
36043,PM,2020-12-10,0.0,0.769,0.231,0.2023
36044,PM,2020-12-10,0.0,0.886,0.114,0.2023
36045,PM,2020-12-08,0.0,0.674,0.326,0.4404
36046,PM,2020-12-08,0.0,0.859,0.141,0.2023
36047,PM,2020-12-08,0.0,1.0,0.0,0.0
36048,PM,2020-12-07,0.0,0.507,0.493,0.7783
36049,PM,2020-12-07,0.0,0.859,0.141,0.4215
36050,PM,2020-12-07,0.0,0.797,0.203,0.4215
36051,PM,2020-12-05,0.0,0.625,0.375,0.4939
36052,PM,2020-12-03,0.0,0.656,0.344,0.4939
36053,PM,2020-12-02,0.15,0.85,0.0,-0.3182
36054,PM,2020-12-01,0.0,1.0,0.0,0.0
36055,PM,2020-11-25,0.0,1.0,0.0,0.0
36056,PM,2020-11-23,0.18,0.82,0.0,-0.296
36057,PM,2020-11-20,0.0,1.0,0.0,0.0
36058,PM,2020-11-19,0.0,1.0,0.0,0.0
36059,PM,2020-11-19,0.0,1.0,0.0,0.0
36060,PM,2020-11-18,0.0,1.0,0.0,0.0
36061,PM,2020-11-18,0.0,0.882,0.118,0.25
36062,PSX,2021-04-18,0.0,0.769,0.231,0.2023
36063,PSX,2021-04-14,0.0,1.0,0.0,0.0
36064,PSX,2021-04-13,0.236,0.556,0.208,-0.1027
36065,PSX,2021-04-11,0.0,0.611,0.389,0.6249
36066,PSX,2021-04-09,0.247,0.753,0.0,-0.3182
36067,PSX,2021-04-09,0.0,1.0,0.0,0.0
36068,PSX,2021-04-08,0.0,0.84,0.16,0.2732
36069,PSX,2021-04-07,0.0,0.645,0.355,0.5106
36070,PSX,2021-04-07,0.0,1.0,0.0,0.0
36071,PSX,2021-04-06,0.0,0.726,0.274,0.5267
36072,PSX,2021-04-06,0.0,0.674,0.326,0.4404
36073,PSX,2021-04-06,0.0,1.0,0.0,0.0
36074,PSX,2021-04-05,0.27,0.73,0.0,-0.4019
36075,PSX,2021-04-05,0.0,1.0,0.0,0.0
36076,PSX,2021-03-29,0.273,0.647,0.079,-0.4019
36077,PSX,2021-03-23,0.143,0.857,0.0,-0.128
36078,PSX,2021-03-22,0.0,1.0,0.0,0.0
36079,PSX,2021-03-15,0.0,1.0,0.0,0.0
36080,PSX,2021-03-12,0.0,0.569,0.431,0.6486
36081,PSX,2021-03-11,0.0,0.847,0.153,0.2023
36082,PSX,2021-03-11,0.0,1.0,0.0,0.0
36083,PSX,2021-03-10,0.0,1.0,0.0,0.0
36084,PSX,2021-03-09,0.0,1.0,0.0,0.0
36085,PSX,2021-03-08,0.0,1.0,0.0,0.0
36086,PSX,2021-03-08,0.0,1.0,0.0,0.0
36087,PSX,2021-03-08,0.0,0.744,0.256,0.4767
36088,PSX,2021-03-06,0.0,0.606,0.394,0.4404
36089,PSX,2021-03-05,0.291,0.709,0.0,-0.5719
36090,PSX,2021-03-02,0.132,0.868,0.0,-0.1326
36091,PSX,2021-03-01,0.0,1.0,0.0,0.0
36092,PSX,2021-02-28,0.0,1.0,0.0,0.0
36093,PSX,2021-02-28,0.0,1.0,0.0,0.0
36094,PSX,2021-02-27,0.0,1.0,0.0,0.0
36095,PSX,2021-02-26,0.0,1.0,0.0,0.0
36096,PSX,2021-02-25,0.0,1.0,0.0,0.0
36097,PSX,2021-02-10,0.0,1.0,0.0,0.0
36098,PSX,2021-02-05,0.0,0.741,0.259,0.2732
36099,PSX,2021-02-03,0.151,0.849,0.0,-0.1531
36100,PSX,2021-02-02,0.0,0.709,0.291,0.5719
36101,PSX,2021-02-02,0.0,1.0,0.0,0.0
36102,PSX,2021-02-01,0.0,1.0,0.0,0.0
36103,PSX,2021-01-29,0.0,1.0,0.0,0.0
36104,PSX,2021-01-29,0.0,1.0,0.0,0.0
36105,PSX,2021-01-29,0.0,1.0,0.0,0.0
36106,PSX,2021-01-29,0.328,0.672,0.0,-0.4404
36107,PSX,2021-01-29,0.0,1.0,0.0,0.0
36108,PSX,2021-01-29,0.183,0.556,0.262,0.25
36109,PSX,2021-01-29,0.0,1.0,0.0,0.0
36110,PSX,2021-01-29,0.0,1.0,0.0,0.0
36111,PSX,2021-01-28,0.0,1.0,0.0,0.0
36112,PSX,2021-01-28,0.0,1.0,0.0,0.0
36113,PSX,2021-01-27,0.0,1.0,0.0,0.0
36114,PSX,2021-01-26,0.0,1.0,0.0,0.0
36115,PSX,2021-01-25,0.0,1.0,0.0,0.0
36116,PSX,2021-01-22,0.0,1.0,0.0,0.0
36117,PSX,2021-01-21,0.0,0.745,0.255,0.4767
36118,PSX,2021-01-15,0.0,0.704,0.296,0.2732
36119,PSX,2021-01-14,0.0,1.0,0.0,0.0
36120,PSX,2021-01-13,0.0,0.84,0.16,0.2716
36121,PSX,2021-01-12,0.0,0.701,0.299,0.5719
36122,PSX,2021-01-12,0.0,1.0,0.0,0.0
36123,PSX,2021-01-10,0.0,1.0,0.0,0.0
36124,PSX,2021-01-08,0.0,0.704,0.296,0.2732
36125,PSX,2021-01-04,0.0,0.811,0.189,0.2732
36126,PSX,2020-12-26,0.0,0.769,0.231,0.4019
36127,PSX,2020-12-22,0.221,0.577,0.202,-0.0516
36128,PSX,2020-12-21,0.0,0.792,0.208,0.2732
36129,PSX,2020-12-16,0.0,1.0,0.0,0.0
36130,PSX,2020-12-15,0.0,1.0,0.0,0.0
36131,PSX,2020-12-15,0.196,0.804,0.0,-0.296
36132,PSX,2020-12-14,0.0,0.855,0.145,0.296
36133,PSX,2020-12-14,0.0,1.0,0.0,0.0
36134,PSX,2020-12-11,0.402,0.392,0.206,-0.4588
36135,PSX,2020-12-09,0.0,0.741,0.259,0.2732
36136,PSX,2020-12-09,0.0,1.0,0.0,0.0
36137,PSX,2020-12-03,0.0,0.541,0.459,0.8176
36138,PSX,2020-12-02,0.0,1.0,0.0,0.0
36139,PSX,2020-12-02,0.0,1.0,0.0,0.0
36140,PSX,2020-11-30,0.0,1.0,0.0,0.0
36141,PSX,2020-11-29,0.0,1.0,0.0,0.0
36142,PSX,2020-11-29,0.0,1.0,0.0,0.0
36143,PSX,2020-11-25,0.0,1.0,0.0,0.0
36144,PSX,2020-11-25,0.0,0.822,0.178,0.0772
36145,PSX,2020-11-24,0.0,1.0,0.0,0.0
36146,PSX,2020-11-23,0.0,1.0,0.0,0.0
36147,PSX,2020-11-21,0.0,0.721,0.279,0.4767
36148,PSX,2020-11-19,0.0,1.0,0.0,0.0
36149,PSX,2020-11-18,0.0,0.741,0.259,0.2732
36150,PSX,2020-11-17,0.209,0.791,0.0,-0.5719
36151,PSX,2020-11-16,0.0,0.82,0.18,0.296
36152,PSX,2020-11-15,0.0,1.0,0.0,0.0
36153,PSX,2020-11-12,0.0,0.789,0.211,0.34
36154,PSX,2020-11-12,0.0,0.543,0.457,0.6369
36155,PSX,2020-11-09,0.0,1.0,0.0,0.0
36156,PSX,2020-11-09,0.0,0.704,0.296,0.2732
36157,PSX,2020-11-06,0.0,1.0,0.0,0.0
36158,PSX,2020-11-01,0.0,0.811,0.189,0.2732
36159,PSX,2020-10-31,0.0,1.0,0.0,0.0
36160,PSX,2020-10-30,0.0,1.0,0.0,0.0
36161,PSX,2020-10-30,0.196,0.804,0.0,-0.296
36162,PNW,2021-04-14,0.0,0.455,0.545,0.7351
36163,PNW,2021-04-05,0.0,1.0,0.0,0.0
36164,PNW,2021-03-26,0.0,1.0,0.0,0.0
36165,PNW,2021-03-22,0.0,0.682,0.318,0.6808
36166,PNW,2021-03-16,0.333,0.667,0.0,-0.3612
36167,PNW,2021-03-16,0.0,1.0,0.0,0.0
36168,PNW,2021-03-15,0.0,1.0,0.0,0.0
36169,PNW,2021-03-12,0.0,1.0,0.0,0.0
36170,PNW,2021-03-11,0.0,0.465,0.535,0.7096
36171,PNW,2021-03-03,0.0,1.0,0.0,0.0
36172,PNW,2021-02-26,0.0,0.727,0.273,0.5423
36173,PNW,2021-02-24,0.0,1.0,0.0,0.0
36174,PNW,2021-02-24,0.0,1.0,0.0,0.0
36175,PNW,2021-02-24,0.0,1.0,0.0,0.0
36176,PNW,2021-02-24,0.0,1.0,0.0,0.0
36177,PNW,2021-02-19,0.0,0.855,0.145,0.296
36178,PNW,2021-01-28,0.0,1.0,0.0,0.0
36179,PNW,2021-01-25,0.0,1.0,0.0,0.0
36180,PNW,2021-01-20,0.0,0.789,0.211,0.34
36181,PNW,2021-01-07,0.0,0.769,0.231,0.2732
36182,PNW,2021-01-07,0.0,0.667,0.333,0.4588
36183,PNW,2021-01-05,0.0,0.465,0.535,0.7096
36184,PNW,2020-12-31,0.0,0.811,0.189,0.2732
36185,PNW,2020-12-30,0.0,1.0,0.0,0.0
36186,PNW,2020-12-24,0.0,1.0,0.0,0.0
36187,PNW,2020-12-23,0.0,1.0,0.0,0.0
36188,PNW,2020-12-21,0.0,0.493,0.507,0.7351
36189,PNW,2020-12-19,0.0,0.775,0.225,0.4404
36190,PNW,2020-12-18,0.0,1.0,0.0,0.0
36191,PNW,2020-12-16,0.0,1.0,0.0,0.0
36192,PNW,2020-12-15,0.0,1.0,0.0,0.0
36193,PNW,2020-12-14,0.0,0.351,0.649,0.7506
36194,PNW,2020-12-10,0.0,0.556,0.444,0.4588
36195,PNW,2020-12-08,0.0,0.629,0.371,0.6486
36196,PNW,2020-11-29,0.0,1.0,0.0,0.0
36197,PNW,2020-11-27,0.0,0.777,0.223,0.3182
36198,PNW,2020-11-26,0.0,1.0,0.0,0.0
36199,PNW,2020-11-24,0.0,0.567,0.433,0.6249
36200,PNW,2020-11-20,0.0,1.0,0.0,0.0
36201,PNW,2020-11-20,0.0,1.0,0.0,0.0
36202,PNW,2020-11-19,0.0,1.0,0.0,0.0
36203,PNW,2020-11-16,0.0,1.0,0.0,0.0
36204,PNW,2020-11-16,0.189,0.811,0.0,-0.2732
36205,PNW,2020-11-12,0.0,0.598,0.402,0.6566
36206,PNW,2020-11-10,0.0,0.844,0.156,0.34
36207,PNW,2020-11-05,0.0,0.811,0.189,0.2732
36208,PNW,2020-11-04,0.0,1.0,0.0,0.0
36209,PNW,2020-11-02,0.0,1.0,0.0,0.0
36210,PNW,2020-11-02,0.186,0.814,0.0,-0.1531
36211,PNW,2020-11-02,0.0,0.734,0.266,0.6633
36212,PNW,2020-11-02,0.12,0.48,0.4,0.5423
36213,PNW,2020-10-30,0.0,1.0,0.0,0.0
36214,PNW,2020-10-30,0.0,1.0,0.0,0.0
36215,PNW,2020-10-30,0.0,1.0,0.0,0.0
36216,PNW,2020-10-30,0.0,0.769,0.231,0.2023
36217,PNW,2020-10-30,0.0,1.0,0.0,0.0
36218,PNW,2020-10-29,0.0,1.0,0.0,0.0
36219,PNW,2020-10-29,0.0,1.0,0.0,0.0
36220,PNW,2020-10-29,0.0,1.0,0.0,0.0
36221,PNW,2020-10-29,0.0,0.687,0.313,0.6249
36222,PNW,2020-10-27,0.0,1.0,0.0,0.0
36223,PNW,2020-10-26,0.0,1.0,0.0,0.0
36224,PNW,2020-10-26,0.0,1.0,0.0,0.0
36225,PNW,2020-10-23,0.0,0.794,0.206,0.3818
36226,PNW,2020-10-22,0.0,1.0,0.0,0.0
36227,PNW,2020-10-22,0.0,0.833,0.167,0.25
36228,PNW,2020-10-20,0.0,1.0,0.0,0.0
36229,PNW,2020-10-16,0.0,0.687,0.313,0.6249
36230,PNW,2020-10-12,0.0,1.0,0.0,0.0
36231,PNW,2020-10-12,0.0,0.805,0.195,0.4404
36232,PNW,2020-09-30,0.0,1.0,0.0,0.0
36233,PNW,2020-09-30,0.0,0.847,0.153,0.2023
36234,PNW,2020-09-29,0.0,1.0,0.0,0.0
36235,PNW,2020-09-22,0.0,0.465,0.535,0.7096
36236,PNW,2020-09-14,0.0,0.76,0.24,0.6249
36237,PNW,2020-09-11,0.0,1.0,0.0,0.0
36238,PNW,2020-09-08,0.174,0.826,0.0,-0.2732
36239,PNW,2020-09-05,0.0,1.0,0.0,0.0
36240,PNW,2020-08-27,0.0,0.76,0.24,0.6249
36241,PNW,2020-08-25,0.0,0.735,0.265,0.2023
36242,PNW,2020-08-24,0.0,0.569,0.431,0.6486
36243,PNW,2020-08-19,0.0,0.455,0.545,0.7351
36244,PNW,2020-08-12,0.161,0.839,0.0,-0.3612
36245,PNW,2020-08-12,0.0,0.806,0.194,0.34
36246,PNW,2020-08-11,0.0,0.687,0.313,0.6249
36247,PNW,2020-08-06,0.0,1.0,0.0,0.0
36248,PNW,2020-08-06,0.0,0.816,0.184,0.2023
36249,PNW,2020-08-06,0.0,1.0,0.0,0.0
36250,PNW,2020-08-05,0.0,1.0,0.0,0.0
36251,PNW,2020-08-03,0.0,1.0,0.0,0.0
36252,PNW,2020-07-30,0.0,0.794,0.206,0.3818
36253,PNW,2020-07-20,0.0,1.0,0.0,0.0
36254,PNW,2020-07-20,0.0,1.0,0.0,0.0
36255,PNW,2020-07-17,0.0,0.625,0.375,0.4939
36256,PNW,2020-07-02,0.0,1.0,0.0,0.0
36257,PNW,2020-06-25,0.0,1.0,0.0,0.0
36258,PNW,2020-06-17,0.0,1.0,0.0,0.0
36259,PNW,2020-06-15,0.0,1.0,0.0,0.0
36260,PNW,2020-06-09,0.0,1.0,0.0,0.0
36261,PNW,2020-06-07,0.0,1.0,0.0,0.0
36262,PXD,2021-04-14,0.0,1.0,0.0,0.0
36263,PXD,2021-04-14,0.13,0.87,0.0,-0.128
36264,PXD,2021-04-13,0.0,1.0,0.0,0.0
36265,PXD,2021-04-10,0.0,0.795,0.205,0.2023
36266,PXD,2021-04-06,0.2,0.8,0.0,-0.128
36267,PXD,2021-04-06,0.0,1.0,0.0,0.0
36268,PXD,2021-04-05,0.0,0.841,0.159,0.1779
36269,PXD,2021-04-05,0.0,0.8,0.2,0.3612
36270,PXD,2021-04-05,0.0,0.706,0.294,0.3612
36271,PXD,2021-04-05,0.0,0.541,0.459,0.7003
36272,PXD,2021-04-04,0.0,1.0,0.0,0.0
36273,PXD,2021-04-02,0.14,0.467,0.393,0.4019
36274,PXD,2021-04-02,0.0,0.872,0.128,0.3612
36275,PXD,2021-04-02,0.0,1.0,0.0,0.0
36276,PXD,2021-04-02,0.0,1.0,0.0,0.0
36277,PXD,2021-04-01,0.0,0.723,0.277,0.5574
36278,PXD,2021-04-01,0.0,0.603,0.397,0.5574
36279,PXD,2021-04-01,0.0,0.705,0.295,0.5574
36280,PXD,2021-04-01,0.0,1.0,0.0,0.0
36281,PXD,2021-03-29,0.0,1.0,0.0,0.0
36282,PXD,2021-03-25,0.0,0.828,0.172,0.3612
36283,PXD,2021-03-25,0.174,0.826,0.0,-0.2732
36284,PXD,2021-03-24,0.0,0.661,0.339,0.4767
36285,PXD,2021-03-23,0.0,0.828,0.172,0.3612
36286,PXD,2021-03-22,0.0,0.645,0.355,0.5106
36287,PXD,2021-03-22,0.0,0.775,0.225,0.4404
36288,PXD,2021-03-19,0.0,0.8,0.2,0.3612
36289,PXD,2021-03-19,0.0,0.849,0.151,0.1531
36290,PXD,2021-03-19,0.0,0.833,0.167,0.25
36291,PXD,2021-03-19,0.0,0.765,0.235,0.5574
36292,PXD,2021-03-18,0.0,0.593,0.407,0.5859
36293,PXD,2021-03-18,0.0,0.721,0.279,0.4767
36294,PXD,2021-03-16,0.0,0.635,0.365,0.5574
36295,PXD,2021-03-16,0.0,0.548,0.452,0.6808
36296,PXD,2021-03-15,0.0,0.765,0.235,0.5574
36297,PXD,2021-03-15,0.0,1.0,0.0,0.0
36298,PXD,2021-03-15,0.0,0.595,0.405,0.7003
36299,PXD,2021-03-12,0.0,0.756,0.244,0.4404
36300,PXD,2021-03-12,0.0,0.726,0.274,0.5267
36301,PXD,2021-03-11,0.0,0.705,0.295,0.5574
36302,PXD,2021-03-10,0.0,1.0,0.0,0.0
36303,PXD,2021-03-09,0.0,0.726,0.274,0.5267
36304,PXD,2021-03-09,0.0,0.756,0.244,0.4404
36305,PXD,2021-03-07,0.0,0.857,0.143,0.128
36306,PXD,2021-03-05,0.0,0.756,0.244,0.4404
36307,PXD,2021-03-05,0.0,0.739,0.261,0.5574
36308,PXD,2021-03-04,0.346,0.654,0.0,-0.5719
36309,PXD,2021-03-04,0.0,1.0,0.0,0.0
36310,PXD,2021-03-03,0.0,0.472,0.528,0.7717
36311,PXD,2021-03-03,0.0,0.676,0.324,0.6908
36312,PXD,2021-03-03,0.0,0.833,0.167,0.2023
36313,PXD,2021-03-02,0.0,0.815,0.185,0.3612
36314,PXD,2021-03-02,0.0,0.777,0.223,0.3788
36315,PXD,2021-03-02,0.0,1.0,0.0,0.0
36316,PXD,2021-03-02,0.175,0.629,0.196,0.0772
36317,PXD,2021-02-26,0.0,0.684,0.316,0.5719
36318,PXD,2021-02-25,0.0,0.813,0.187,0.3182
36319,PXD,2021-02-25,0.0,0.815,0.185,0.3612
36320,PXD,2021-02-25,0.0,1.0,0.0,0.0
36321,PXD,2021-02-25,0.149,0.851,0.0,-0.1027
36322,PXD,2021-02-24,0.0,0.783,0.217,0.3612
36323,PXD,2021-02-24,0.324,0.335,0.342,-0.186
36324,PXD,2021-02-23,0.0,0.305,0.695,0.886
36325,PXD,2021-02-23,0.0,0.667,0.333,0.3612
36326,PXD,2021-02-23,0.0,0.865,0.135,0.3612
36327,PXD,2021-02-22,0.216,0.603,0.181,-0.1027
36328,PXD,2021-02-22,0.0,0.861,0.139,0.2732
36329,PXD,2021-02-22,0.0,0.667,0.333,0.3612
36330,PXD,2021-02-19,0.0,1.0,0.0,0.0
36331,PXD,2021-02-18,0.0,0.882,0.118,0.0516
36332,PXD,2021-02-16,0.0,0.847,0.153,0.2023
36333,PXD,2021-02-16,0.0,0.826,0.174,0.2732
36334,PXD,2021-02-16,0.0,0.8,0.2,0.3612
36335,PXD,2021-02-16,0.0,0.815,0.185,0.3612
36336,PXD,2021-02-14,0.0,1.0,0.0,0.0
36337,PXD,2021-02-12,0.0,0.526,0.474,0.5423
36338,PXD,2021-02-12,0.0,0.645,0.355,0.5267
36339,PXD,2021-02-12,0.0,0.783,0.217,0.3612
36340,PXD,2021-02-12,0.0,0.739,0.261,0.5574
36341,PXD,2021-02-12,0.0,0.787,0.213,0.4215
36342,PXD,2021-02-11,0.0,1.0,0.0,0.0
36343,PXD,2021-02-11,0.0,0.794,0.206,0.3818
36344,PXD,2021-02-11,0.0,1.0,0.0,0.0
36345,PXD,2021-02-10,0.0,0.857,0.143,0.3612
36346,PXD,2021-02-10,0.0,1.0,0.0,0.0
36347,PXD,2021-02-10,0.192,0.64,0.168,-0.0772
36348,PXD,2021-02-10,0.277,0.723,0.0,-0.3182
36349,PXD,2021-02-10,0.0,1.0,0.0,0.0
36350,PXD,2021-02-09,0.0,0.577,0.423,0.7783
36351,PXD,2021-02-08,0.0,1.0,0.0,0.0
36352,PXD,2021-02-08,0.0,0.63,0.37,0.5719
36353,PXD,2021-02-05,0.0,0.517,0.483,0.6808
36354,PXD,2021-02-04,0.0,0.561,0.439,0.5719
36355,PXD,2021-02-04,0.0,1.0,0.0,0.0
36356,PXD,2021-02-02,0.0,0.629,0.371,0.6486
36357,PXD,2021-02-01,0.0,0.87,0.13,0.2732
36358,PXD,2021-01-30,0.225,0.58,0.196,-0.1027
36359,PXD,2021-01-23,0.0,0.594,0.406,0.6249
36360,PXD,2021-01-15,0.0,0.737,0.263,0.3612
36361,PXD,2021-01-15,0.0,0.8,0.2,0.3612
36362,PNC,2021-04-16,0.0,1.0,0.0,0.0
36363,PNC,2021-04-16,0.0,1.0,0.0,0.0
36364,PNC,2021-04-16,0.0,0.845,0.155,0.296
36365,PNC,2021-04-16,0.0,1.0,0.0,0.0
36366,PNC,2021-04-16,0.0,1.0,0.0,0.0
36367,PNC,2021-04-16,0.0,1.0,0.0,0.0
36368,PNC,2021-04-16,0.0,1.0,0.0,0.0
36369,PNC,2021-04-14,0.0,0.776,0.224,0.3818
36370,PNC,2021-04-14,0.0,0.811,0.189,0.2732
36371,PNC,2021-04-13,0.161,0.839,0.0,-0.3182
36372,PNC,2021-04-13,0.149,0.851,0.0,-0.2732
36373,PNC,2021-04-09,0.0,1.0,0.0,0.0
36374,PNC,2021-04-09,0.0,1.0,0.0,0.0
36375,PNC,2021-04-08,0.0,0.45,0.55,0.9042
36376,PNC,2021-04-07,0.0,1.0,0.0,0.0
36377,PNC,2021-04-06,0.0,1.0,0.0,0.0
36378,PNC,2021-04-06,0.0,0.45,0.55,0.9042
36379,PNC,2021-04-05,0.0,1.0,0.0,0.0
36380,PNC,2021-04-05,0.0,1.0,0.0,0.0
36381,PNC,2021-04-05,0.0,0.672,0.328,0.5994
36382,PNC,2021-04-01,0.0,1.0,0.0,0.0
36383,PNC,2021-03-30,0.0,1.0,0.0,0.0
36384,PNC,2021-03-30,0.0,1.0,0.0,0.0
36385,PNC,2021-03-24,0.0,0.581,0.419,0.7579
36386,PNC,2021-03-23,0.111,0.889,0.0,-0.128
36387,PNC,2021-03-19,0.0,0.45,0.55,0.9042
36388,PNC,2021-03-19,0.0,1.0,0.0,0.0
36389,PNC,2021-03-18,0.0,0.815,0.185,0.3612
36390,PNC,2021-03-16,0.0,1.0,0.0,0.0
36391,PNC,2021-03-11,0.0,0.833,0.167,0.296
36392,PNC,2021-03-11,0.0,0.604,0.396,0.7096
36393,PNC,2021-03-10,0.0,0.752,0.248,0.5106
36394,PNC,2021-03-10,0.0,1.0,0.0,0.0
36395,PNC,2021-03-04,0.0,0.855,0.145,0.1779
36396,PNC,2021-03-04,0.0,1.0,0.0,0.0
36397,PNC,2021-03-03,0.0,0.839,0.161,0.3612
36398,PNC,2021-03-03,0.0,0.843,0.157,0.3818
36399,PNC,2021-03-02,0.0,1.0,0.0,0.0
36400,PNC,2021-03-01,0.0,1.0,0.0,0.0
36401,PNC,2021-02-26,0.0,0.45,0.55,0.9042
36402,PNC,2021-02-25,0.0,1.0,0.0,0.0
36403,PNC,2021-02-25,0.146,0.854,0.0,-0.34
36404,PNC,2021-02-23,0.0,1.0,0.0,0.0
36405,PNC,2021-02-22,0.0,1.0,0.0,0.0
36406,PNC,2021-02-17,0.146,0.702,0.152,0.0258
36407,PNC,2021-02-17,0.0,1.0,0.0,0.0
36408,PNC,2021-02-17,0.0,1.0,0.0,0.0
36409,PNC,2021-02-17,0.12,0.762,0.117,-0.0129
36410,PNC,2021-02-12,0.0,1.0,0.0,0.0
36411,PNC,2021-02-10,0.0,0.755,0.245,0.3818
36412,PNC,2021-02-05,0.0,1.0,0.0,0.0
36413,PNC,2021-02-04,0.0,1.0,0.0,0.0
36414,PNC,2021-01-21,0.0,1.0,0.0,0.0
36415,PNC,2021-01-19,0.0,1.0,0.0,0.0
36416,PNC,2021-01-17,0.371,0.46,0.169,-0.5622
36417,PNC,2021-01-15,0.0,1.0,0.0,0.0
36418,PNC,2021-01-15,0.0,1.0,0.0,0.0
36419,PNC,2021-01-15,0.0,0.739,0.261,0.596
36420,PNC,2021-01-15,0.0,1.0,0.0,0.0
36421,PNC,2021-01-15,0.196,0.804,0.0,-0.296
36422,PNC,2021-01-15,0.0,0.778,0.222,0.25
36423,PNC,2021-01-15,0.0,1.0,0.0,0.0
36424,PNC,2021-01-15,0.0,1.0,0.0,0.0
36425,PNC,2021-01-15,0.0,1.0,0.0,0.0
36426,PNC,2021-01-15,0.0,1.0,0.0,0.0
36427,PNC,2021-01-14,0.296,0.704,0.0,-0.2732
36428,PNC,2021-01-14,0.0,1.0,0.0,0.0
36429,PNC,2021-01-14,0.0,1.0,0.0,0.0
36430,PNC,2021-01-14,0.0,0.598,0.402,0.5719
36431,PNC,2021-01-14,0.0,1.0,0.0,0.0
36432,PNC,2021-01-13,0.0,1.0,0.0,0.0
36433,PNC,2021-01-13,0.0,0.811,0.189,0.2732
36434,PNC,2021-01-12,0.0,1.0,0.0,0.0
36435,PNC,2021-01-10,0.0,1.0,0.0,0.0
36436,PNC,2021-01-10,0.0,1.0,0.0,0.0
36437,PNC,2021-01-07,0.0,1.0,0.0,0.0
36438,PNC,2021-01-07,0.0,0.714,0.286,0.34
36439,PNC,2021-01-06,0.0,0.648,0.352,0.5859
36440,PNC,2021-01-06,0.0,1.0,0.0,0.0
36441,PNC,2021-01-05,0.0,1.0,0.0,0.0
36442,PNC,2021-01-05,0.0,1.0,0.0,0.0
36443,PNC,2021-01-04,0.0,1.0,0.0,0.0
36444,PNC,2021-01-04,0.0,1.0,0.0,0.0
36445,PNC,2020-12-25,0.0,1.0,0.0,0.0
36446,PNC,2020-12-23,0.0,1.0,0.0,0.0
36447,PNC,2020-12-23,0.0,1.0,0.0,0.0
36448,PNC,2020-12-22,0.0,1.0,0.0,0.0
36449,PNC,2020-12-22,0.105,0.718,0.177,0.3182
36450,PNC,2020-12-21,0.0,0.756,0.244,0.4404
36451,PNC,2020-12-18,0.0,1.0,0.0,0.0
36452,PNC,2020-12-18,0.2,0.643,0.157,-0.1531
36453,PNC,2020-12-18,0.0,1.0,0.0,0.0
36454,PNC,2020-12-15,0.0,0.811,0.189,0.4215
36455,PNC,2020-12-15,0.0,1.0,0.0,0.0
36456,PNC,2020-12-11,0.0,1.0,0.0,0.0
36457,PNC,2020-12-11,0.0,1.0,0.0,0.0
36458,PNC,2020-12-10,0.0,1.0,0.0,0.0
36459,PNC,2020-12-02,0.0,0.815,0.185,0.3612
36460,PNC,2020-12-01,0.0,1.0,0.0,0.0
36461,PNC,2020-11-28,0.0,0.625,0.375,0.6369
36462,PPG,2021-04-16,0.0,1.0,0.0,0.0
36463,PPG,2021-04-16,0.0,1.0,0.0,0.0
36464,PPG,2021-04-16,0.0,0.896,0.104,0.296
36465,PPG,2021-04-16,0.0,1.0,0.0,0.0
36466,PPG,2021-04-16,0.0,1.0,0.0,0.0
36467,PPG,2021-04-15,0.0,0.816,0.184,0.2023
36468,PPG,2021-04-15,0.0,1.0,0.0,0.0
